-90	-38.39	-38.39	-38.39	-8.38999999840479	-8.38999999924643
-89	-28.97	-34.98	-28	-3.27009378885178	-5.82586742828154
-88	-23.47	-29	-22.4	1.25739817313088	-3.28872417713686
-87	-20.44	-25.53	-19.26	5.2916328843296	-0.779747184232232
-86	-18.4	-23.08	-17.13	8.91138492263319	1.69996685851608
-85	-16.89	-21.19	-15.52	12.1801955477275	4.14934800777511
-84	-15.72	-19.66	-14.25	15.1495557825111	6.56740656596189
-83	-14.77	-18.38	-13.2	17.8621296173854	8.95311271261844
-82	-13.99	-17.27	-12.32	20.3529576965047	11.3056506159534
-81	-13.32	-16.3	-11.55	22.6517309473587	13.624217818467
-80	-12.74	-15.45	-10.88	24.7831918095218	15.9080118626596
-79	-12.24	-14.68	-10.28	26.7684716638199	18.1562302910314
-78	-11.79	-13.98	-9.74	28.6257595469133	20.3682043889994
-77	-11.39	-13.35	-9.25	30.3705696371297	22.543399184897
-76	-11.03	-12.77	-8.8	32.0164099690479	24.6812797070578
-75	-10.7	-12.23	-8.39	33.5749161764135	26.7813109838154
-74	-10.4	-11.74	-8.01	35.0563864638064	28.8430917864198
-73	-10.12	-11.28	-7.65	36.4697816066401	30.8663546290378
-72	-9.86	-10.85	-7.32	37.822992436995	32.8506982829196
-71	-9.62	-10.45	-7.01	39.1229735865354	34.7958552622319
-70	-9.4	-10.08	-6.71	40.3760109723424	36.7016918240581
-69	-9.18	-9.72	-6.43	41.5875880539974	38.5682079683982
-68	-8.98	-9.39	-6.17	42.7627870623319	40.3951362094189
-67	-8.79	-9.08	-5.92	43.9057540277611	42.1824765471204
-66	-8.61	-8.78	-5.68	45.0206349807003	43.9303627244191
-65	-8.43	-8.51	-5.46	46.1109072369815	45.6387947413151
-64	-8.26	-8.24	-5.24	47.1797806266036	47.3080400836416
-63	-8.1	-7.99	-5.03	48.2301974937322	48.9380987513986
-62	-7.94	-7.75	-4.84	49.2644314679499	50.529371973336
-61	-7.79	-7.53	-4.65	50.2848899217558	52.0819934923705
-60	-7.64	-7.31	-4.46	51.2938464847324	53.5962307943351
-59	-7.5	-7.11	-4.29	52.2927723289626	55.0724851079799
-58	-7.36	-6.91	-4.12	53.2834061123624	56.5111576620545
-57	-7.22	-6.73	-3.96	54.2672190070145	57.9126496853091
