-90	-37.35	-37.35	-37.35	-7.34999999800047	-7.3499999991154
-89	-25.97	-32.55	-25.11	-0.9346566200697	-4.34042780192912
-88	-20.48	-26.58	-19.53	4.72425786996654	-1.3647393701937
-87	-17.46	-23.11	-16.42	9.73927907712437	1.57364741904634
-86	-15.45	-20.66	-14.31	14.2000143558466	4.47147744563869
-85	-13.98	-18.79	-12.74	18.1789918520269	7.32560748418628
-84	-12.84	-17.27	-11.51	21.7355157859402	10.1329451705444
-83	-11.94	-15.99	-10.5	24.9187181273854	12.8907439970845
-82	-11.21	-14.9	-9.66	27.7696947682855	15.5962574561782
-81	-10.6	-13.95	-8.95	30.3234382502777	18.2470442077112
-80	-10.09	-13.12	-8.33	32.6097532672566	20.8406629115692
-79	-9.65	-12.37	-7.79	34.6547825029456	23.3748756726475
-78	-9.28	-11.7	-7.31	36.4810066308964	25.8479532083653
-77	-8.97	-11.09	-6.89	38.1084649845468	28.2578610686272
-76	-8.69	-10.53	-6.51	39.5550607247345	30.6030734158621
-75	-8.46	-10.03	-6.16	40.8368660072114	32.8823695800126
-74	-8.26	-9.56	-5.85	41.968528872663	35.0943254460122
-73	-8.08	-9.13	-5.57	42.9633749692129	37.2380255113181
-72	-7.94	-8.74	-5.31	43.8336109974321	39.3127577183969
-71	-7.81	-8.37	-5.07	44.5908333228633	41.31791173222
-70	-7.7	-8.03	-4.85	45.2457228085062	43.2530806627685
-69	-7.61	-7.72	-4.65	45.8081465373226	45.1180610650328
-68	-7.53	-7.43	-4.47	46.2876664247598	46.9129546615176
-67	-7.46	-7.16	-4.3	46.6932340512367	48.6377614522231
-66	-7.41	-6.9	-4.14	47.0332923846484	50.2929900496729
-65	-7.36	-6.67	-3.99	47.3161826703851	51.8792507888956
-64	-7.33	-6.45	-3.85	47.5494323737991	53.3971540049198
-63	-7.3	-6.24	-3.73	47.7406706827473	54.8477169227931
-62	-7.27	-6.05	-3.61	47.8968147275534	56.2318550450583
-61	-7.25	-5.87	-3.5	48.0249850835506	57.5507890417725
-60	-7.24	-5.71	-3.39	48.131488546034	58.8059430280024
-59	-7.22	-5.55	-3.3	48.2227336328035	59.9987411188146
-58	-7.21	-5.41	-3.2	48.3048236941446	61.1307091517805
-57	-7.2	-5.27	-3.12	48.3833534678191	62.2037798544906
-56	-7.18	-5.15	-3.04	48.4640194140935	63.2194790645161
-55	-7.17	-5.03	-2.96	48.5519076582059	64.1799429544572
-54	-7.15	-4.92	-2.88	48.6521043253942	65.0871042519042
-53	-7.14	-4.82	-2.81	48.7692886508774	65.9429974069523
-52	-7.11	-4.72	-2.75	48.9078347023601	66.7497585922014
-51	-7.09	-4.63	-2.68	49.0718113800327	67.5095239802516
-50	-7.06	-4.55	-2.62	49.2650841390761	68.2245314662075
-49	-7.02	-4.47	-2.55	49.4912132671569	68.8970189451739
-48	-6.98	-4.4	-2.49	49.7531487169131	69.5293260347602
-47	-6.94	-4.34	-2.43	50.053738718478	70.1235889075663
-46	-6.89	-4.27	-2.38	50.3954246119659	70.6821471812018
-45	-6.83	-4.21	-2.32	50.7802408474718	71.2072387507714
-44	-6.77	-4.16	-2.26	51.209814985072	71.7011015113797
-43	-6.7	-4.11	-2.2	51.6853676948236	72.165769913122
-42	-6.62	-4.06	-2.14	52.2077127567646	72.6035835736077
-41	-6.54	-4.02	-2.09	52.7773587834189	73.0164752204273
-40	-6.45	-3.97	-2.03	53.3944074972913	73.4063775811713
-39	-6.35	-3.94	-1.97	54.058248563353	73.7754268284394
-38	-6.25	-3.9	-1.91	54.7682716465757	74.1253522448128
-37	-6.15	-3.86	-1.85	55.5232560769022	74.457984835377
-36	-6.04	-3.83	-1.78	56.3216760167611	74.7748504377035
-35	-5.93	-3.8	-1.72	57.1617004610667	75.0775766118683
-34	-5.81	-3.77	-1.66	58.0408880697047	75.3674857504335
-33	-5.69	-3.74	-1.59	58.9568992250658	75.6461036909703
-32	-5.56	-3.71	-1.53	59.9067839745118	75.9145493810311
-31	-5.44	-3.68	-1.46	60.8872871978906	76.1737383231588
