-90	-38.23	-38.23	-38.23	-8.22999999829956	-8.22999999921876
-89	-28.26	-34.51	-27.33	-2.77272643919782	-5.5718215585698
-88	-22.76	-28.53	-21.74	2.05031772678792	-2.94203774948681
-87	-19.73	-25.06	-18.61	6.3424331356191	-0.342174604898299
-86	-17.69	-22.61	-16.48	10.1855559748957	2.22626792906805
-85	-16.2	-20.72	-14.89	13.6459969064703	4.76188120735323
-84	-15.04	-19.2	-13.63	16.777623560841	7.26326962790801
-83	-14.1	-17.91	-12.59	19.6247821713473	9.72931149188909
-82	-13.33	-16.81	-11.72	22.2243844557397	12.1585720682178
-81	-12.67	-15.85	-10.96	24.6077336375521	14.5500079161098
-80	-12.11	-14.99	-10.31	26.8007853062979	16.9025755947805
-79	-11.62	-14.23	-9.72	28.8261038689413	19.2154925236416
-78	-11.19	-13.54	-9.2	30.7029929799948	21.4874544017125
-77	-10.81	-12.91	-8.72	32.4480172619116	23.718069938699
-76	-10.47	-12.33	-8.29	34.0759153157725	25.9064261239148
-75	-10.16	-11.8	-7.9	35.5994692911871	28.0517403767714
-74	-9.88	-11.32	-7.53	37.0297657464902	30.1537518370729
-73	-9.63	-10.86	-7.19	38.3771086594285	32.2118083543288
-72	-9.4	-10.44	-6.88	39.6502368465719	34.225518638245
-71	-9.18	-10.05	-6.58	40.8572369739999	36.1947522587234
-70	-8.98	-9.68	-6.3	42.0052826971057	38.1189874953719
-69	-8.79	-9.33	-6.04	43.1011563809883	39.9983547782885
-68	-8.61	-9.01	-5.8	44.1505969499623	41.832593247277
-67	-8.45	-8.7	-5.56	45.1590824681462	43.6217029023375
-66	-8.29	-8.42	-5.34	46.131569279266	45.365944603666
-65	-8.14	-8.14	-5.13	47.0726224367539	47.0653183512627
-64	-8	-7.89	-4.93	47.9862852736496	48.7200850053235
-63	-7.86	-7.65	-4.74	48.876601122993	50.3305054260446
-62	-7.73	-7.42	-4.56	49.7469611673335	51.8969709037202
-61	-7.61	-7.2	-4.39	50.6004957290245	53.4198727286445
-60	-7.48	-6.99	-4.22	51.4403351304195	54.8997326212097
-59	-7.36	-6.8	-4.06	52.2690879734795	56.3368114416118
-58	-7.25	-6.61	-3.91	53.0893628601657	57.7318917704393
-57	-7.13	-6.44	-3.76	53.9033771021452	59.0856257581825
-56	-7.02	-6.27	-3.62	54.7132175809868	60.3984046951354
-55	-6.91	-6.11	-3.48	55.5205798879654	61.6711415919846
-54	-6.8	-5.96	-3.35	56.3274204745516	62.9044885992203
-53	-6.69	-5.81	-3.22	57.1350436417263	64.0990978673328
-52	-6.58	-5.67	-3.1	57.9448841205679	65.2558824070084
-51	-6.48	-5.54	-2.98	58.757985351861	66.3753639386396
-50	-6.37	-5.42	-2.86	59.5752603462919	67.4587163331086
-49	-6.27	-5.3	-2.75	60.3977525446451	68.5063308807099
-48	-6.16	-5.18	-2.64	61.2258532372149	69.5195118824238
-47	-6.06	-5.08	-2.53	62.0602145744914	70.4986506285446
-46	-5.96	-4.97	-2.43	62.9010974166708	71.4447905598567
-45	-5.85	-4.87	-2.33	63.7487626239492	72.3588446870466
-44	-5.75	-4.78	-2.23	64.6033406264247	73.2414651606046
-43	-5.65	-4.69	-2.13	65.4644401338031	74.093564991217
-42	-5.55	-4.6	-2.04	66.3321915761824	74.9160571895702
-41	-5.45	-4.52	-1.95	67.2059428030724	75.7094634760565
-40	-5.35	-4.44	-1.86	68.0853025241789	76.4748272914604
-39	-5.25	-4.36	-1.77	68.9697490191096	77.2129312163701
-38	-5.15	-4.29	-1.69	69.8584997072763	77.924296971178
-37	-5.05	-4.22	-1.61	70.7506415779925	78.6099679966685
-36	-4.95	-4.16	-1.53	71.6452616205717	79.2703355831358
-35	-4.85	-4.1	-1.45	72.5413163942296	79.9063127412662
-34	-4.76	-4.03	-1.37	73.4376320280837	80.518421191452
-33	-4.66	-3.98	-1.3	74.3330346512513	81.1073130841835
-32	-4.57	-3.92	-1.22	75.2262199627519	81.673771000049
-31	-4.48	-3.87	-1.15	76.1156228014089	82.2180557992447
-30	-4.39	-3.82	-1.08	76.9999388662416	82.741080492457
-29	-4.3	-3.77	-1.02	77.8776029960733	83.2429755097839
-28	-4.21	-3.73	-0.95	78.7470500297274	83.7245234318137
-27	-4.12	-3.68	-0.890000000000001	79.6065843759291	84.1861155488407
-26	-4.04	-3.64	-0.83	80.4545104434036	84.628143151159
-25	-3.96	-3.6	-0.77	81.2893935010724	85.0509975290628
-24	-3.88	-3.56	-0.710000000000001	82.1092770974644	85.4549395427481
-23	-3.8	-3.53	-0.65	82.9124656413051	85.8406213427054
-22	-3.73	-3.5	-0.600000000000001	83.6971331112215	86.2080429289345
-21	-3.66	-3.46	-0.550000000000001	84.4618447761351	86.5577260218278
-20	-3.59	-3.43	-0.5	85.2045137544769	86.8898010514833
-19	-3.52	-3.4	-0.45	85.9237053151683	87.2045288780971
-18	-3.46	-3.38	-0.41	86.6175934368364	87.5020399317672
-17	-3.4	-3.35	-0.36	87.2846129583046	87.7827255027878
-16	-3.34	-3.33	-0.32	87.9230682882981	88.046716021257
-15	-3.28	-3.31	-0.28	88.5315246957383	88.2940114871749
-14	-3.23	-3.28	-0.25	89.1082865893505	88.5248727607374
-13	-3.18	-3.27	-0.210000000000001	89.6520496681539	88.7394302720426
-12	-3.14	-3.25	-0.18	90.1615096311681	88.9378144511887
-11	-3.1	-3.23	-0.15	90.6351013172165	89.1200252981756
-10	-3.06	-3.22	-0.130000000000001	91.0719117156124	89.2860628130034
-9	-3.02	-3.2	-9.99999999999996E-02	91.4706365253755	89.4361878558681
-8	-2.99	-3.19	-8.00000000000001E-02	91.8302323057212	89.5704004267697
-7	-2.97	-3.18	-6.00000000000005E-02	92.1499164760611	89.6888309558063
-6	-2.94	-3.17	-4.00000000000009E-02	92.4286455956109	89.7912185827817
-5	-2.92	-3.16	-3.00000000000011E-02	92.6657675138802	89.8779545979902
-4	-2.9	-3.16	-1.99999999999996E-02	92.8606300803787	89.9487781412357
